"ItemCode","AlternateItemCode","StyleCode","ProductType","Description","SubDescription","Measure","TillDescription","SuspendDate","DepartmentCode","SectionCode","SubSectionCode","ModelCode","SupplierCode","SupplierReference","LeadTime","DirectDelivery","PrimaryBarcode","VATCode","SellingPrice","RRP","SalesDiscountAllowed","PackSize","PackCostCurrency","LastUnitCost","DefaultSalePrice","CarriageCost","NormalPrice","OriginalSellingPrice","SeasonCode","BrandCode","RangeCode","StockGroupCode","ConcessionCode","PosGroupCode","StockCategoryCode1","StockCategoryCode2","AttributeGroup 1","AttributeCode 1","RangeCode1","RangeDetail1","RangeCode2","RangeDetail2","RangeCode3","RangeDetail3","Specification 1","Specification 2","Specification 3","Specification 4","Specification 5","Specification 6","Specification 7","Specification 8","Specification 9","Specification 10"
1024830001,"1024830001","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","RED/10","QUANTITY","SS22 Blakesleigh Rww383 Jacket RED/10",,"3","41","311",,"81242","2270449",30,"N","5059404615636",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","RED","SIZE ","10",,,,,,,,,,,,
1024830002,"1024830002","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","RED/12","QUANTITY","SS22 Blakesleigh Rww383 Jacket RED/12",,"3","41","311",,"81242","2270456",30,"N","5059404615643",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","RED","SIZE ","12",,,,,,,,,,,,
1024830003,"1024830003","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","RED/14","QUANTITY","SS22 Blakesleigh Rww383 Jacket RED/14",,"3","41","311",,"81242","2270463",30,"N","5059404615650",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","RED","SIZE ","14",,,,,,,,,,,,
1024830004,"1024830004","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","RED/16","QUANTITY","SS22 Blakesleigh Rww383 Jacket RED/16",,"3","41","311",,"81242","2270470",30,"N","5059404615667",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","RED","SIZE ","16",,,,,,,,,,,,
1024830005,"1024830005","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","RED/18","QUANTITY","SS22 Blakesleigh Rww383 Jacket RED/18",,"3","41","311",,"81242","2270487",30,"N","5059404615674",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","RED","SIZE ","18",,,,,,,,,,,,
1024830006,"1024830006","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","RED/20","QUANTITY","SS22 Blakesleigh Rww383 Jacket RED/20",,"3","41","311",,"81242","2270494",30,"N","5059404615681",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","RED","SIZE ","20",,,,,,,,,,,,
1024830007,"1024830007","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","BLUE/10","QUANTITY","SS22 Blakesleigh Rww383 Jacket BLUE/10",,"3","41","311",,"81242","2270500",30,"N","5059404615704",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","BLUE","SIZE ","10",,,,,,,,,,,,
1024830008,"1024830008","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","BLUE/12","QUANTITY","SS22 Blakesleigh Rww383 Jacket BLUE/12",,"3","41","311",,"81242","2270517",30,"N","5059404615711",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","BLUE","SIZE ","12",,,,,,,,,,,,
1024830009,"1024830009","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","BLUE/14","QUANTITY","SS22 Blakesleigh Rww383 Jacket BLUE/14",,"3","41","311",,"81242","2270524",30,"N","5059404615728",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","BLUE","SIZE ","14",,,,,,,,,,,,
1024830010,"1024830010","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","BLUE/16","QUANTITY","SS22 Blakesleigh Rww383 Jacket BLUE/16",,"3","41","311",,"81242","2270531",30,"N","5059404615735",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","BLUE","SIZE ","16",,,,,,,,,,,,
1024830011,"1024830011","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","BLUE/18","QUANTITY","SS22 Blakesleigh Rww383 Jacket BLUE/18",,"3","41","311",,"81242","2270548",30,"N","5059404615742",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","BLUE","SIZE ","18",,,,,,,,,,,,
1024830012,"1024830012","102483","UNIT","SS22 BLAKESLEIGH RWW383 LONGLINE WATERPROOF JACKET WITH HOOD","BLUE/20","QUANTITY",,,"3","41","311",,"81242","",30,"N","5059404615759",1,60.00,,"Y",1.00,20.7200,20.7200,60.00,0.00,60.00,0.00,"122","RGA",,,,1,,,,,"COLOUR","BLUE","SIZE ","20",,,,,,,,,,,,
1024850001,"1024850001","102485","UNIT","SS22 CARLEY EMB 216895 CLASSIC CREW TEE","Navy/10","QUANTITY","SS22 Carley Emb 216895 Tee Navy/10",,"6","125","2",,"81032","2225777",30,"N","5059477698697",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","10",,,,,,,,,,,,
1024850002,"1024850002","102485","UNIT","SS22 CARLEY EMB 216895 CLASSIC CREW TEE","Navy/12","QUANTITY","SS22 Carley Emb 216895 Tee Navy/12",,"6","125","2",,"81032","2225784",30,"N","5059477698703",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","12",,,,,,,,,,,,
1024850003,"1024850003","102485","UNIT","SS22 CARLEY EMB 216895 CLASSIC CREW TEE","Navy/14","QUANTITY","SS22 Carley Emb 216895 Tee Navy/14",,"6","125","2",,"81032","2225791",30,"N","5059477698710",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","14",,,,,,,,,,,,
1024850004,"1024850004","102485","UNIT","SS22 CARLEY EMB 216895 CLASSIC CREW TEE","Navy/16","QUANTITY","SS22 Carley Emb 216895 Tee Navy/16",,"6","125","2",,"81032","2225807",30,"N","5059477698727",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","16",,,,,,,,,,,,
1024850005,"1024850005","102485","UNIT","SS22 CARLEY EMB 216895 CLASSIC CREW TEE","Navy/18","QUANTITY","SS22 Carley Emb 216895 Tee Navy/18",,"6","125","2",,"81032","2225814",30,"N","5059477698734",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","18",,,,,,,,,,,,
1024860001,"1024860001","102486","UNIT","SS22 CARLEY STRIPE 216781 CLASSIC CREWE TEE","Cream/10","QUANTITY","SS22 Carley Stripe 216781 Tee Cream/10",,"6","125","2",,"81032","2226927",30,"N","5059477681842",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","10",,,,,,,,,,,,
1024860002,"1024860002","102486","UNIT","SS22 CARLEY STRIPE 216781 CLASSIC CREWE TEE","Cream/12","QUANTITY","SS22 Carley Stripe 216781 Tee Cream/12",,"6","125","2",,"81032","2226934",30,"N","5059477681859",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","12",,,,,,,,,,,,
1024860003,"1024860003","102486","UNIT","SS22 CARLEY STRIPE 216781 CLASSIC CREWE TEE","Cream/14","QUANTITY","SS22 Carley Stripe 216781 Tee Cream/14",,"6","125","2",,"81032","2226941",30,"N","5059477681866",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","14",,,,,,,,,,,,
1024860004,"1024860004","102486","UNIT","SS22 CARLEY STRIPE 216781 CLASSIC CREWE TEE","Cream/16","QUANTITY","SS22 Carley Stripe 216781 Tee Cream/16",,"6","125","2",,"81032","2226958",30,"N","5059477681873",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","16",,,,,,,,,,,,
1024860005,"1024860005","102486","UNIT","SS22 CARLEY STRIPE 216781 CLASSIC CREWE TEE","Cream/18","QUANTITY","SS22 Carley Stripe 216781 Tee Cream/18",,"6","125","2",,"81032","2226965",30,"N","5059477681880",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","18",,,,,,,,,,,,
1024880001,"1024880001","102488","UNIT","SS22 CELINA PRINT 216782 VNECK TEE","Cream/10","QUANTITY","SS22 Celina Print 216782 Vneck Cream/10",,"6","125","2",,"81032","2226569",30,"N","5059477682399",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","10",,,,,,,,,,,,
1024880002,"1024880002","102488","UNIT","SS22 CELINA PRINT 216782 VNECK TEE","Cream/12","QUANTITY","SS22 Celina Print 216782 Vneck Cream/12",,"6","125","2",,"81032","2226576",30,"N","5059477682405",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","12",,,,,,,,,,,,
1024880003,"1024880003","102488","UNIT","SS22 CELINA PRINT 216782 VNECK TEE","Cream/14","QUANTITY","SS22 Celina Print 216782 Vneck Cream/14",,"6","125","2",,"81032","2226583",30,"N","5059477682412",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","14",,,,,,,,,,,,
1024880004,"1024880004","102488","UNIT","SS22 CELINA PRINT 216782 VNECK TEE","Cream/16","QUANTITY","SS22 Celina Print 216782 Vneck Cream/16",,"6","125","2",,"81032","2226590",30,"N","5059477682429",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","16",,,,,,,,,,,,
1024880005,"1024880005","102488","UNIT","SS22 CELINA PRINT 216782 VNECK TEE","Cream/18","QUANTITY","SS22 Celina Print 216782 Vneck Cream/18",,"6","125","2",,"81032","2226606",30,"N","5059477682436",1,24.95,,"Y",1.00,10.4000,10.4000,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Cream","SIZE ","18",,,,,,,,,,,,
1024890001,"1024890001","102489","UNIT","SS22 CHRISTINA 216653 DRESS SET","Asstd/6-9M","QUANTITY","SS22 Christina 216653 DreSS ASStd/6-9M",,"9","800","807",,"81032","2264608",30,"N","5059477644076",1,24.95,,"Y",1.00,11.3400,11.3400,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","6-9M",,,,,,,,,,,,
1024890002,"1024890002","102489","UNIT","SS22 CHRISTINA 216653 DRESS SET","Asstd/9-12M","QUANTITY","SS22 Christina 216653 DreSS ASStd/9-12M",,"9","800","807",,"81032","2264615",30,"N","5059477644083",1,24.95,,"Y",1.00,11.3400,11.3400,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","9-12M",,,,,,,,,,,,
1024890003,"1024890003","102489","UNIT","SS22 CHRISTINA 216653 DRESS SET","Asstd/12-18M","QUANTITY","SS22 Christina 216653 DreSS ASStd/12-18M",,"9","800","807",,"81032","2264622",30,"N","5059477644090",1,24.95,,"Y",1.00,11.3400,11.3400,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","12-18M",,,,,,,,,,,,
1024900001,"1024900001","102490","UNIT","SS22 CURTIS 216610 WAFFLE LEGGING SET","Asstd/6-9M","QUANTITY","SS22 Curtis 216610 Waffle Set ASStd/6-9M",,"9","800","817",,"81032","2264714",30,"N","5059477645387",1,24.95,,"Y",1.00,11.3400,11.3400,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","6-9M",,,,,,,,,,,,
1024900002,"1024900002","102490","UNIT","SS22 CURTIS 216610 WAFFLE LEGGING SET","Asstd/9-12M","QUANTITY","SS22 Curtis 216610 Waffle Set ASStd/9-12M",,"9","800","817",,"81032","2264721",30,"N","5059477645394",1,24.95,,"Y",1.00,11.3400,11.3400,24.95,0.00,24.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","9-12M",,,,,,,,,,,,
1024910001,"1024910001","102491","UNIT","SS22 DEV - MALE JKT","BLUE/S","QUANTITY","SS22 Dev - Male Jkt BLUE/S",,"8","502","704",,"81080","2288284",30,"N","5045274893007",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","BLUE","SIZE ","S",,,,,,,,,,,,
1024910002,"1024910002","102491","UNIT","SS22 DEV - MALE JKT","BLUE/M","QUANTITY","SS22 Dev - Male Jkt BLUE/M",,"8","502","704",,"81080","2288291",30,"N","5045274892994",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","BLUE","SIZE ","M",,,,,,,,,,,,
1024910003,"1024910003","102491","UNIT","SS22 DEV - MALE JKT","BLUE/L","QUANTITY","SS22 Dev - Male Jkt BLUE/L",,"8","502","704",,"81080","2288307",30,"N","5045274892987",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","BLUE","SIZE ","L",,,,,,,,,,,,
1024910004,"1024910004","102491","UNIT","SS22 DEV - MALE JKT","BLUE/XL","QUANTITY","SS22 Dev - Male Jkt BLUE/XL",,"8","502","704",,"81080","2288314",30,"N","5045274893014",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","BLUE","SIZE ","XL",,,,,,,,,,,,
1024910005,"1024910005","102491","UNIT","SS22 DEV - MALE JKT","Orange/S","QUANTITY","SS22 Dev - Male Jkt Orange/S",,"8","502","704",,"81080","2288239",30,"N","5045274900644",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","Orange","SIZE ","S",,,,,,,,,,,,
1024910006,"1024910006","102491","UNIT","SS22 DEV - MALE JKT","Orange/M","QUANTITY","SS22 Dev - Male Jkt Orange/M",,"8","502","704",,"81080","2288246",30,"N","5045274900637",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","Orange","SIZE ","M",,,,,,,,,,,,
1024910007,"1024910007","102491","UNIT","SS22 DEV - MALE JKT","Orange/L","QUANTITY","SS22 Dev - Male Jkt Orange/L",,"8","502","704",,"81080","2288253",30,"N","5045274900613",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","Orange","SIZE ","L",,,,,,,,,,,,
1024910008,"1024910008","102491","UNIT","SS22 DEV - MALE JKT","Orange/XL","QUANTITY","SS22 Dev - Male Jkt Orange/XL",,"8","502","704",,"81080","2288260",30,"N","5045274900651",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","Orange","SIZE ","XL",,,,,,,,,,,,
1024910009,"1024910009","102491","UNIT","SS22 DEV - MALE JKT","Orange/XXL","QUANTITY","SS22 Dev - Male Jkt Orange/XXL",,"8","502","704",,"81080","2288277",30,"N","5045274900675",1,99.99,,"Y",1.00,20.0000,20.0000,99.99,0.00,99.99,0.00,"122",,,,,1,,,,,"COLOUR","Orange","SIZE ","XXL",,,,,,,,,,,,
1024910010,"1024910010","102491","UNIT","SS22 DEV - MALE JKT","BLUE/XXL","QUANTITY","SS22 DEV - MALE JKT BLUE\XXL",,"8","502","704",,"81080","2288321",30,"N","5045274893038",1,59.00,,"Y",1.00,20.0000,20.0000,59.00,0.00,59.00,0.00,"122",,,,,1,,,,,"COLOUR","BLUE","SIZE ","XXL",,,,,,,,,,,,
1024920001,"1024920001","102492","UNIT","SS22 EVIE BAG","Black/O/S","QUANTITY","SS22 Evie Bag Black/O/S",,"1","2","121",,"80923","2269740",30,"N","5055279869440",1,33.50,,"Y",1.00,9.9500,9.9500,33.50,0.00,33.50,0.00,"122","NVB",,,,1,,,,,"COLOUR","Black","SIZE ","O/S",,,,,,,,,,,,
1024930001,"1024930001","102493","UNIT","SS22 FAIRDALE 216087 HALF ZIP SWEAT","Navy/3Y","QUANTITY","SS22 Fairdale 216087 Half Zip Navy/3Y",,"9","800","804",,"81032","2264981",30,"N","5059477669130",1,22.95,,"Y",1.00,10.4300,10.4300,22.95,0.00,22.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","3Y",,,,,,,,,,,,
1024930002,"1024930002","102493","UNIT","SS22 FAIRDALE 216087 HALF ZIP SWEAT","Navy/4Y","QUANTITY","SS22 Fairdale 216087 Half Zip Navy/4Y",,"9","800","804",,"81032","2264998",30,"N","5059477669147",1,22.95,,"Y",1.00,10.4300,10.4300,22.95,0.00,22.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","4Y",,,,,,,,,,,,
1024930003,"1024930003","102493","UNIT","SS22 FAIRDALE 216087 HALF ZIP SWEAT","Navy/2Y","QUANTITY","SS22 Fairdale 216087 Half Zip Navy/2Y",,"9","800","804",,"81032","2264974",30,"N","5059477669123",1,22.95,,"Y",1.00,10.4300,10.4300,22.95,0.00,22.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","2Y",,,,,,,,,,,,
1024940001,"1024940001","102494","UNIT","SS22 FLIP FLOP 216609 FLIP FLOPS","Navy/S4","QUANTITY","SS22 Flip Flop 216609 Navy/S4",,"6","125","8",,"81032","2225975",30,"N","5059477726499",1,16.95,,"Y",1.00,7.4000,7.4000,16.95,0.00,16.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","S4",,,,,,,,,,,,
1024940002,"1024940002","102494","UNIT","SS22 FLIP FLOP 216609 FLIP FLOPS","Navy/S5","QUANTITY","SS22 Flip Flop 216609 Navy/S5",,"6","125","8",,"81032","2225982",30,"N","5059477726505",1,16.95,,"Y",1.00,7.4000,7.4000,16.95,0.00,16.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","S5",,,,,,,,,,,,
1024940003,"1024940003","102494","UNIT","SS22 FLIP FLOP 216609 FLIP FLOPS","Navy/S6","QUANTITY","SS22 Flip Flop 216609 Navy/S6",,"6","125","8",,"81032","2225999",30,"N","5059477726512",1,16.95,,"Y",1.00,7.4000,7.4000,16.95,0.00,16.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","S6",,,,,,,,,,,,
1024940004,"1024940004","102494","UNIT","SS22 FLIP FLOP 216609 FLIP FLOPS","Navy/S7","QUANTITY","SS22 Flip Flop 216609 Navy/S7",,"6","125","8",,"81032","2226002",30,"N","5059477726529",1,16.95,,"Y",1.00,7.4000,7.4000,16.95,0.00,16.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Navy","SIZE ","S7",,,,,,,,,,,,
1024950001,"1024950001","102495","UNIT","SS22 FORMING TOP","BLUE/10","QUANTITY","SS22 Forming Top BLUE/10",,"6","130","2",,"81259","2265773",30,"N","5056542911415",1,39.95,,"Y",1.00,15.8200,15.8200,39.95,0.00,39.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","10",,,,,,,,,,,,
1024950002,"1024950002","102495","UNIT","SS22 FORMING TOP","BLUE/12","QUANTITY","SS22 Forming Top BLUE/12",,"6","130","2",,"81259","2265780",30,"N","5056542911439",1,39.95,,"Y",1.00,15.8200,15.8200,39.95,0.00,39.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","12",,,,,,,,,,,,
1024950003,"1024950003","102495","UNIT","SS22 FORMING TOP","BLUE/14","QUANTITY","SS22 Forming Top BLUE/14",,"6","130","2",,"81259","2265797",30,"N","5056542911446",1,39.95,,"Y",1.00,15.8200,15.8200,39.95,0.00,39.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","14",,,,,,,,,,,,
1024950004,"1024950004","102495","UNIT","SS22 FORMING TOP","BLUE/16","QUANTITY","SS22 Forming Top BLUE/16",,"6","130","2",,"81259","2265803",30,"N","5056542911460",1,39.95,,"Y",1.00,15.8200,15.8200,39.95,0.00,39.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","16",,,,,,,,,,,,
1024950005,"1024950005","102495","UNIT","SS22 FORMING TOP","BLUE/18","QUANTITY","SS22 Forming Top BLUE/18",,"6","130","2",,"81259","2265810",30,"N","5056542911453",1,39.95,,"Y",1.00,15.8200,15.8200,39.95,0.00,39.95,0.00,"122","SLT",,,,1,,,,,"COLOUR","BLUE","SIZE ","18",,,,,,,,,,,,
1024960001,"1024960001","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","Asstd/10","QUANTITY","SS22 Go Lightly 216935 Jacket ASStd/10",,"6","125","7",,"81032","2226613",30,"N","5059477699120",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","10",,,,,,,,,,,,
1024960002,"1024960002","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","Asstd/12","QUANTITY","SS22 Go Lightly 216935 Jacket ASStd/12",,"6","125","7",,"81032","2226620",30,"N","5059477699137",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","12",,,,,,,,,,,,
1024960003,"1024960003","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","Asstd/14","QUANTITY","SS22 Go Lightly 216935 Jacket ASStd/14",,"6","125","7",,"81032","2226637",30,"N","5059477699144",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","14",,,,,,,,,,,,
1024960004,"1024960004","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","Asstd/16","QUANTITY","SS22 Go Lightly 216935 Jacket ASStd/16",,"6","125","7",,"81032","2226644",30,"N","5059477699151",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","16",,,,,,,,,,,,
1024960005,"1024960005","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","Asstd/18","QUANTITY","SS22 Go Lightly 216935 Jacket ASStd/18",,"6","125","7",,"81032","2226651",30,"N","5059477699168",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","Asstd","SIZE ","18",,,,,,,,,,,,
1024960006,"1024960006","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","RED/10","QUANTITY","SS22 Go Lightly 216935 Jacket RED/10",,"6","125","7",,"81032","2226668",30,"N","5059477699205",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","RED","SIZE ","10",,,,,,,,,,,,
1024960007,"1024960007","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","RED/12","QUANTITY","SS22 Go Lightly 216935 Jacket RED/12",,"6","125","7",,"81032","2226675",30,"N","5059477699212",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","RED","SIZE ","12",,,,,,,,,,,,
1024960008,"1024960008","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","RED/14","QUANTITY","SS22 Go Lightly 216935 Jacket RED/14",,"6","125","7",,"81032","2226682",30,"N","5059477699229",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","RED","SIZE ","14",,,,,,,,,,,,
1024960009,"1024960009","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","RED/16","QUANTITY","SS22 Go Lightly 216935 Jacket RED/16",,"6","125","7",,"81032","2226699",30,"N","5059477699236",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","RED","SIZE ","16",,,,,,,,,,,,
1024960010,"1024960010","102496","UNIT","SS22 GO LIGHTLY 216935 WATERPROOF PACKAWAY JACKET","RED/18","QUANTITY","SS22 Go Lightly 216935 Jacket RED/18",,"6","125","7",,"81032","2226705",30,"N","5059477699243",1,44.95,,"Y",1.00,18.7500,18.7500,44.95,0.00,44.95,0.00,"122","JOU",,,,1,,,,,"COLOUR","RED","SIZE ","18",,,,,,,,,,,,
1024970001,"1024970001","102497","UNIT","SS22 HAMARA","Pink/10","QUANTITY","SS22 Hamara Rww346 ClaSSic Pink/10",,"3","41","311",,"81242","2270623",30,"N","5059404553853",1,49.99,,"Y",1.00,17.4000,17.4000,49.99,0.00,49.99,0.00,"122",,,,,1,,,,,"COLOUR","Pink","SIZE ","10",,,,,,,,,,,,
1024970002,"1024970002","102497","UNIT","SS22 HAMARA","Pink/12","QUANTITY","SS22 Hamara Rww346 ClaSSic Pink/12",,"3","41","311",,"81242","2270630",30,"N","5059404553860",1,49.99,,"Y",1.00,17.4000,17.4000,49.99,0.00,49.99,0.00,"122",,,,,1,,,,,"COLOUR","Pink","SIZE ","12",,,,,,,,,,,,
1024970003,"1024970003","102497","UNIT","SS22 HAMARA","Pink/14","QUANTITY","SS22 Hamara Rww346 ClaSSic Pink/14",,"3","41","311",,"81242","2270647",30,"N","5059404553877",1,49.99,,"Y",1.00,17.4000,17.4000,49.99,0.00,49.99,0.00,"122",,,,,1,,,,,"COLOUR","Pink","SIZE ","14",,,,,,,,,,,,
