ItemCode,AlternateItemCode,StyleCode,ProductType,Description,SubDescription,Measure,TillDescription,SuspendDate,DepartmentCode,SectionCode,SubSectionCode,ModelCode,SupplierCode,SupplierReference,LeadTime,PackSize,DirectDelivery,PrimaryBarcode,SeasonCode,BrandCode,RangeCode,StockGroupCode,ConcessionCode,PosGroupCode,StockCategoryCode1,StockCategoryCode2,AttributeGroup 1,AttributeCode 1,RangeCode1,RangeDetail1,RangeCode2,RangeDetail2
1056540002,1056540002,105654,UNIT,SS22 SK104281,Navy/S6,QUANTITY,SS22 SK104281 NAVY\S6,,7,158,401,,81293,2252100,30,1,N,1.9597E+11,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S6
1056540003,1056540003,105654,UNIT,SS22 SK104281,Navy/S7,QUANTITY,SS22 SK104281 NAVY\S7,,7,158,401,,81293,2252117,30,1,N,1.9597E+11,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S7
1056540004,1056540004,105654,UNIT,SS22 SK104281,Navy/S4,QUANTITY,SS22 SK104281 NAVY\S4,,7,158,401,,81293,2252087,30,1,N,1.9597E+11,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S4
1056600001,1056600001,105660,UNIT,SS22 BACK PACK COOLER,Asstd/O/S,QUANTITY,SS22 BACK PACK COOLER ASSTD\O/S,,1,5,999,,81241,2287614,30,1,N,2287614,122,,,,,1,,,,,COLOUR,Asstd,SIZE ,O/S
1056610001,1056610001,105661,UNIT,SS22 LRG ADULT PONCHO,Asstd/O/S,QUANTITY,SS22 LRG ADULT PONCHO ASSTD\O/S,,1,5,999,,81241,2287621,30,1,N,2287621,122,,,,,1,,,,,COLOUR,Asstd,SIZE ,O/S
1056620001,1056620001,105662,UNIT,SS22 HOLEEN RWJ260,Black/10,QUANTITY,SS22 HOLEEN RWJ260 BLACK\10,,5,84,73,,81242,2271347,30,1,N,2271347,122,,,,,1,,,,,COLOUR,Black,SIZE ,10
1056620002,1056620002,105662,UNIT,SS22 HOLEEN RWJ260,Pink/10,QUANTITY,SS22 HOLEEN RWJ260 PINK\10,,5,84,73,,81242,2271408,30,1,N,2271408,122,,,,,1,,,,,COLOUR,Pink,SIZE ,10
1056620003,1056620003,105662,UNIT,SS22 HOLEEN RWJ260,Black/12,QUANTITY,SS22 HOLEEN RWJ260 BLACK\12,,5,84,73,,81242,2271354,30,1,N,2271354,122,,,,,1,,,,,COLOUR,Black,SIZE ,12
1056620004,1056620004,105662,UNIT,SS22 HOLEEN RWJ260,Pink/12,QUANTITY,SS22 HOLEEN RWJ260 PINK\12,,5,84,73,,81242,2271415,30,1,N,2271415,122,,,,,1,,,,,COLOUR,Pink,SIZE ,12
1056620005,1056620005,105662,UNIT,SS22 HOLEEN RWJ260,Black/14,QUANTITY,SS22 HOLEEN RWJ260 BLACK\14,,5,84,73,,81242,2271361,30,1,N,2271361,122,,,,,1,,,,,COLOUR,Black,SIZE ,14
1056620006,1056620006,105662,UNIT,SS22 HOLEEN RWJ260,Pink/14,QUANTITY,SS22 HOLEEN RWJ260 PINK\14,,5,84,73,,81242,2271422,30,1,N,2271422,122,,,,,1,,,,,COLOUR,Pink,SIZE ,14
1056620007,1056620007,105662,UNIT,SS22 HOLEEN RWJ260,Black/16,QUANTITY,SS22 HOLEEN RWJ260 BLACK\16,,5,84,73,,81242,2271378,30,1,N,2271378,122,,,,,1,,,,,COLOUR,Black,SIZE ,16
1056620008,1056620008,105662,UNIT,SS22 HOLEEN RWJ260,Pink/16,QUANTITY,SS22 HOLEEN RWJ260 PINK\16,,5,84,73,,81242,2271439,30,1,N,2271439,122,,,,,1,,,,,COLOUR,Pink,SIZE ,16
1056620009,1056620009,105662,UNIT,SS22 HOLEEN RWJ260,Black/18,QUANTITY,SS22 HOLEEN RWJ260 BLACK\18,,5,84,73,,81242,2271385,30,1,N,2271385,122,,,,,1,,,,,COLOUR,Black,SIZE ,18
1056620010,1056620010,105662,UNIT,SS22 HOLEEN RWJ260,Pink/18,QUANTITY,SS22 HOLEEN RWJ260 PINK\18,,5,84,73,,81242,2271446,30,1,N,2271446,122,,,,,1,,,,,COLOUR,Pink,SIZE ,18
1056630001,1056630001,105663,UNIT,SS22 11201386,Pink/10,QUANTITY,SS22 11201386 PINK\10,,6,103,2,,81247,2227566,30,1,N,2227566,122,,,,,1,,,,,COLOUR,Pink,SIZE ,10
1056640001,1056640001,105664,UNIT,SS22 LTS0531,Navy/12,QUANTITY,SS22 LTS0531 NAVY\12,,6,123,2,,80986,2214832,30,1,N,2214832,122,,,,,1,,,,,COLOUR,Navy,SIZE ,12
1056640002,1056640002,105664,UNIT,SS22 LTS0531,Navy/14,QUANTITY,SS22 LTS0531 NAVY\14,,6,123,2,,80986,2214849,30,1,N,1.94973E+11,122,,,,,1,,,,,COLOUR,Navy,SIZE ,14
1056650001,1056650001,105665,UNIT,SS22 LML0634,Navy/10,QUANTITY,SS22 LML0634 NAVY\10,,6,123,2,,80986,2215112,30,1,N,2215112,122,,,,,1,,,,,COLOUR,Navy,SIZE ,10
1056660001,1056660001,105666,UNIT,SS22 LKN1229,Navy/10,QUANTITY,SS22 LKN1229 NAVY\10,,6,123,3,,80986,2214429,30,1,N,2214429,122,,,,,1,,,,,COLOUR,Navy,SIZE ,10
1056660002,1056660002,105666,UNIT,SS22 LKN1229,Navy/12,QUANTITY,SS22 LKN1229 NAVY\12,,6,123,3,,80986,2214436,30,1,N,2214436,122,,,,,1,,,,,COLOUR,Navy,SIZE ,12
1056660003,1056660003,105666,UNIT,SS22 LKN1229,Navy/16,QUANTITY,SS22 LKN1229 NAVY\16,,6,123,3,,80986,2214450,30,1,N,2214450,122,,,,,1,,,,,COLOUR,Navy,SIZE ,16
1056670001,1056670001,105667,UNIT,SS22 JADE 216762,Navy/10,QUANTITY,SS22 JADE 216762 NAVY\10,,6,125,4,,81032,2225920,30,1,N,2225920,122,,,,,1,,,,,COLOUR,Navy,SIZE ,10
1056670002,1056670002,105667,UNIT,SS22 JADE 216762,Navy/12,QUANTITY,SS22 JADE 216762 NAVY\12,,6,125,4,,81032,2225937,30,1,N,2225937,122,,,,,1,,,,,COLOUR,Navy,SIZE ,12
1056670003,1056670003,105667,UNIT,SS22 JADE 216762,Navy/14,QUANTITY,SS22 JADE 216762 NAVY\14,,6,125,4,,81032,2225944,30,1,N,2225944,122,,,,,1,,,,,COLOUR,Navy,SIZE ,14
1056670004,1056670004,105667,UNIT,SS22 JADE 216762,Navy/16,QUANTITY,SS22 JADE 216762 NAVY\16,,6,125,4,,81032,2225951,30,1,N,2225951,122,,,,,1,,,,,COLOUR,Navy,SIZE ,16
1056670005,1056670005,105667,UNIT,SS22 JADE 216762,Navy/18,QUANTITY,SS22 JADE 216762 NAVY\18,,6,125,4,,81032,2225968,30,1,N,2225968,122,,,,,1,,,,,COLOUR,Navy,SIZE ,18
1056680001,1056680001,105668,UNIT,SS22 SNUG LONG 215968,Yellow/10,QUANTITY,SS22 SNUG LONG 215968 YELLOW\10,,6,125,7,,81032,2225524,30,1,N,2225524,122,,,,,1,,,,,COLOUR,Yellow,SIZE ,10
1056680002,1056680002,105668,UNIT,SS22 SNUG LONG 215968,Yellow/12,QUANTITY,SS22 SNUG LONG 215968 YELLOW\12,,6,125,7,,81032,2225531,30,1,N,2225531,122,,,,,1,,,,,COLOUR,Yellow,SIZE ,12
1056680003,1056680003,105668,UNIT,SS22 SNUG LONG 215968,Yellow/14,QUANTITY,SS22 SNUG LONG 215968 YELLOW\14,,6,125,7,,81032,2225548,30,1,N,2225548,122,,,,,1,,,,,COLOUR,Yellow,SIZE ,14
1056680004,1056680004,105668,UNIT,SS22 SNUG LONG 215968,Yellow/16,QUANTITY,SS22 SNUG LONG 215968 YELLOW\16,,6,125,7,,81032,2225555,30,1,N,2225555,122,,,,,1,,,,,COLOUR,Yellow,SIZE ,16
1056680005,1056680005,105668,UNIT,SS22 SNUG LONG 215968,Yellow/18,QUANTITY,SS22 SNUG LONG 215968 YELLOW\18,,6,125,7,,81032,2225562,30,1,N,2225562,122,,,,,1,,,,,COLOUR,Yellow,SIZE ,18
1056690001,1056690001,105669,UNIT,SS22 DREAMLEY 216625,Navy/S,QUANTITY,SS22 DREAMLEY 216625 NAVY\S,,6,125,8,,81032,2225487,30,1,N,2225487,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S
1056690002,1056690002,105669,UNIT,SS22 DREAMLEY 216625,Navy/XL,QUANTITY,SS22 DREAMLEY 216625 NAVY\XL,,6,125,8,,81032,2225517,30,1,N,2225517,122,,,,,1,,,,,COLOUR,Navy,SIZE ,XL
1056700001,1056700001,105670,UNIT,SS22 19118 CARLITA,Cream/10,QUANTITY,SS22 19118 CARLITA CREAM\10,,6,128,2,,81239,2216140,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Cream,SIZE ,10
1056700002,1056700002,105670,UNIT,SS22 19118 CARLITA,Cream/12,QUANTITY,SS22 19118 CARLITA CREAM\12,,6,128,2,,81239,2216157,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Cream,SIZE ,12
1056700003,1056700003,105670,UNIT,SS22 19118 CARLITA,Cream/14,QUANTITY,SS22 19118 CARLITA CREAM\14,,6,128,2,,81239,2216164,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Cream,SIZE ,14
1056700004,1056700004,105670,UNIT,SS22 19118 CARLITA,Cream/16,QUANTITY,SS22 19118 CARLITA CREAM\16,,6,128,2,,81239,2216171,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Cream,SIZE ,16
1056700005,1056700005,105670,UNIT,SS22 19118 CARLITA,Cream/18,QUANTITY,SS22 19118 CARLITA CREAM\18,,6,128,2,,81239,2216188,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Cream,SIZE ,18
1056710001,1056710001,105671,UNIT,SS22 19130 NALANI,Navy/18,QUANTITY,SS22 19130 NALANI NAVY\18,,6,128,2,,81239,2216591,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,18
1056720001,1056720001,105672,UNIT,SS22 19147R RINI,Navy/16,QUANTITY,SS22 19147R RINI NAVY\16,,6,128,6,,81239,2216126,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,16
1056730001,1056730001,105673,UNIT,SS22 18438 VITTORIA,Navy/10,QUANTITY,SS22 18438 VITTORIA NAVY\10,,6,128,6,,81239,2216713,30,1,N,5.05784E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,10
1056730002,1056730002,105673,UNIT,SS22 18438 VITTORIA,Navy/12,QUANTITY,SS22 18438 VITTORIA NAVY\12,,6,128,6,,81239,2216720,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,12
1056730003,1056730003,105673,UNIT,SS22 18438 VITTORIA,Navy/14,QUANTITY,SS22 18438 VITTORIA NAVY\14,,6,128,6,,81239,2216737,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,14
1056730004,1056730004,105673,UNIT,SS22 18438 VITTORIA,Navy/16,QUANTITY,SS22 18438 VITTORIA NAVY\16,,6,128,6,,81239,2216744,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,16
1056730005,1056730005,105673,UNIT,SS22 18438 VITTORIA,Navy/18,QUANTITY,SS22 18438 VITTORIA NAVY\18,,6,128,6,,81239,2216751,30,1,N,5.05764E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,18
1056740001,1056740001,105674,UNIT,SS22 116 RISING,BLUE/10,QUANTITY,SS22 116 RISING BLUE\10,,6,130,1,,81259,2234281,30,1,N,2234281,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,10
1056740002,1056740002,105674,UNIT,SS22 116 RISING,BLUE/12,QUANTITY,SS22 116 RISING BLUE\12,,6,130,1,,81259,2234298,30,1,N,2234298,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,12
1056740003,1056740003,105674,UNIT,SS22 116 RISING,BLUE/14,QUANTITY,SS22 116 RISING BLUE\14,,6,130,1,,81259,2234304,30,1,N,2234304,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,14
1056740004,1056740004,105674,UNIT,SS22 116 RISING,BLUE/16,QUANTITY,SS22 116 RISING BLUE\16,,6,130,1,,81259,2234311,30,1,N,2234311,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,16
1056740005,1056740005,105674,UNIT,SS22 116 RISING,BLUE/18,QUANTITY,SS22 116 RISING BLUE\18,,6,130,1,,81259,2234328,30,1,N,2234328,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,18
1056750001,1056750001,105675,UNIT,SS22 349 SAILOR T,White/10,QUANTITY,SS22 349 SAILOR T WHITE\10,,6,130,2,,81259,2234649,30,1,N,5.05654E+12,122,,,,,1,,,,,COLOUR,White,SIZE ,10
1056750002,1056750002,105675,UNIT,SS22 349 SAILOR T,White/12,QUANTITY,SS22 349 SAILOR T WHITE\12,,6,130,2,,81259,2234656,30,1,N,5.05654E+12,122,,,,,1,,,,,COLOUR,White,SIZE ,12
1056750003,1056750003,105675,UNIT,SS22 349 SAILOR T,White/14,QUANTITY,SS22 349 SAILOR T WHITE\14,,6,130,2,,81259,2234663,30,1,N,5.05654E+12,122,,,,,1,,,,,COLOUR,White,SIZE ,14
1056750004,1056750004,105675,UNIT,SS22 349 SAILOR T,White/16,QUANTITY,SS22 349 SAILOR T WHITE\16,,6,130,2,,81259,2234670,30,1,N,5.05654E+12,122,,,,,1,,,,,COLOUR,White,SIZE ,16
1056750005,1056750005,105675,UNIT,SS22 349 SAILOR T,White/18,QUANTITY,SS22 349 SAILOR T WHITE\18,,6,130,2,,81259,2234687,30,1,N,5.05654E+12,122,,,,,1,,,,,COLOUR,White,SIZE ,18
1056760001,1056760001,105676,UNIT,SS22 524 MINACK,BLUE/10,QUANTITY,SS22 524 MINACK BLUE\10,,6,130,2,,81259,2234847,30,1,N,2234847,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,10
1056760002,1056760002,105676,UNIT,SS22 524 MINACK,BLUE/12,QUANTITY,SS22 524 MINACK BLUE\12,,6,130,2,,81259,2234854,30,1,N,2234854,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,12
1056760003,1056760003,105676,UNIT,SS22 524 MINACK,BLUE/14,QUANTITY,SS22 524 MINACK BLUE\14,,6,130,2,,81259,2234861,30,1,N,2234861,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,14
1056760004,1056760004,105676,UNIT,SS22 524 MINACK,BLUE/16,QUANTITY,SS22 524 MINACK BLUE\16,,6,130,2,,81259,2234878,30,1,N,2234878,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,16
1056760005,1056760005,105676,UNIT,SS22 524 MINACK,BLUE/18,QUANTITY,SS22 524 MINACK BLUE\18,,6,130,2,,81259,2234885,30,1,N,2234885,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,18
1056770001,1056770001,105677,UNIT,SS22 SAILOR TOP,Asstd/10,QUANTITY,SS22 SAILOR TOP ASSTD\10,,6,130,2,,81259,2265872,30,1,N,2265872,122,,,,,1,,,,,COLOUR,Asstd,SIZE ,10
1056780001,1056780001,105678,UNIT,SS22 ALBERT QUAY,Navy/10,QUANTITY,SS22 ALBERT QUAY NAVY\10,,6,130,6,,81259,2265674,30,1,N,5.05645E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,10
1056780002,1056780002,105678,UNIT,SS22 ALBERT QUAY,Navy/12,QUANTITY,SS22 ALBERT QUAY NAVY\12,,6,130,6,,81259,2265681,30,1,N,5.05645E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,12
1056780003,1056780003,105678,UNIT,SS22 ALBERT QUAY,Navy/14,QUANTITY,SS22 ALBERT QUAY NAVY\14,,6,130,6,,81259,2265698,30,1,N,5.05645E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,14
1056780004,1056780004,105678,UNIT,SS22 ALBERT QUAY,Navy/16,QUANTITY,SS22 ALBERT QUAY NAVY\16,,6,130,6,,81259,2265704,30,1,N,5.05645E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,16
1056780005,1056780005,105678,UNIT,SS22 ALBERT QUAY,Navy/18,QUANTITY,SS22 ALBERT QUAY NAVY\18,,6,130,6,,81259,2265711,30,1,N,5.05645E+12,122,,,,,1,,,,,COLOUR,Navy,SIZE ,18
1056790001,1056790001,105679,UNIT,SS22 107,BLUE/10,QUANTITY,SS22 107 BLUE\10,,6,130,7,,81259,2233321,30,1,N,2233321,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,10
1056800001,1056800001,105680,UNIT,SS22 807,RED/O/S,QUANTITY,SS22 807 RED\O/S,,6,130,8,,81259,2233895,30,1,N,2233895,122,,,,,1,,,,,COLOUR,RED,SIZE ,O/S
1056810001,1056810001,105681,UNIT,SS22 435395,GREEN/10,QUANTITY,SS22 435395 GREEN\10,,6,132,1,,81273,2263441,30,1,N,2263441,122,,,,,1,,,,,COLOUR,GREEN,SIZE ,10
1056810002,1056810002,105681,UNIT,SS22 435395,GREEN/12,QUANTITY,SS22 435395 GREEN\12,,6,132,1,,81273,2263458,30,1,N,2263458,122,,,,,1,,,,,COLOUR,GREEN,SIZE ,12
1056810003,1056810003,105681,UNIT,SS22 435395,GREEN/14,QUANTITY,SS22 435395 GREEN\14,,6,132,1,,81273,2263465,30,1,N,2263465,122,,,,,1,,,,,COLOUR,GREEN,SIZE ,14
1056810004,1056810004,105681,UNIT,SS22 435395,GREEN/16,QUANTITY,SS22 435395 GREEN\16,,6,132,1,,81273,2263472,30,1,N,2263472,122,,,,,1,,,,,COLOUR,GREEN,SIZE ,16
1056810005,1056810005,105681,UNIT,SS22 435395,GREEN/18,QUANTITY,SS22 435395 GREEN\18,,6,132,1,,81273,2263489,30,1,N,2263489,122,,,,,1,,,,,COLOUR,GREEN,SIZE ,18
1056820001,1056820001,105682,UNIT,SS22 435021,Beige/10,QUANTITY,SS22 435021 BEIGE\10,,6,132,2,,81273,2262970,30,1,N,2262970,122,,,,,1,,,,,COLOUR,Beige,SIZE ,10
1056820002,1056820002,105682,UNIT,SS22 435021,Navy/10,QUANTITY,SS22 435021 NAVY\10,,6,132,2,,81273,2262925,30,1,N,2262925,122,,,,,1,,,,,COLOUR,Navy,SIZE ,10
1056820003,1056820003,105682,UNIT,SS22 435021,Beige/12,QUANTITY,SS22 435021 BEIGE\12,,6,132,2,,81273,2262987,30,1,N,2262987,122,,,,,1,,,,,COLOUR,Beige,SIZE ,12
1056820004,1056820004,105682,UNIT,SS22 435021,Navy/12,QUANTITY,SS22 435021 NAVY\12,,6,132,2,,81273,2262932,30,1,N,2262932,122,,,,,1,,,,,COLOUR,Navy,SIZE ,12
1056820005,1056820005,105682,UNIT,SS22 435021,Beige/14,QUANTITY,SS22 435021 BEIGE\14,,6,132,2,,81273,2262994,30,1,N,2262994,122,,,,,1,,,,,COLOUR,Beige,SIZE ,14
1056820006,1056820006,105682,UNIT,SS22 435021,Navy/14,QUANTITY,SS22 435021 NAVY\14,,6,132,2,,81273,2262949,30,1,N,2262949,122,,,,,1,,,,,COLOUR,Navy,SIZE ,14
1056820007,1056820007,105682,UNIT,SS22 435021,Beige/16,QUANTITY,SS22 435021 BEIGE\16,,6,132,2,,81273,2263007,30,1,N,2263007,122,,,,,1,,,,,COLOUR,Beige,SIZE ,16
1056820008,1056820008,105682,UNIT,SS22 435021,Navy/16,QUANTITY,SS22 435021 NAVY\16,,6,132,2,,81273,2262956,30,1,N,2262956,122,,,,,1,,,,,COLOUR,Navy,SIZE ,16
1056820009,1056820009,105682,UNIT,SS22 435021,Beige/18,QUANTITY,SS22 435021 BEIGE\18,,6,132,2,,81273,2263014,30,1,N,2263014,122,,,,,1,,,,,COLOUR,Beige,SIZE ,18
1056820010,1056820010,105682,UNIT,SS22 435021,Navy/18,QUANTITY,SS22 435021 NAVY\18,,6,132,2,,81273,2262963,30,1,N,2262963,122,,,,,1,,,,,COLOUR,Navy,SIZE ,18
1056830001,1056830001,105683,UNIT,SS22 435391,Cream/10,QUANTITY,SS22 435391 CREAM\10,,6,132,2,,81273,2263540,30,1,N,2263540,122,,,,,1,,,,,COLOUR,Cream,SIZE ,10
1056840001,1056840001,105684,UNIT,SS22 434999,BLUE/10,QUANTITY,SS22 434999 BLUE\10,,6,132,6,,81273,2261720,30,1,N,5.05951E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,10
1056840002,1056840002,105684,UNIT,SS22 434999,BLUE/12,QUANTITY,SS22 434999 BLUE\12,,6,132,6,,81273,2261737,30,1,N,5.05951E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,12
1056840003,1056840003,105684,UNIT,SS22 434999,BLUE/14,QUANTITY,SS22 434999 BLUE\14,,6,132,6,,81273,2261744,30,1,N,5.05951E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,14
1056840004,1056840004,105684,UNIT,SS22 434999,BLUE/16,QUANTITY,SS22 434999 BLUE\16,,6,132,6,,81273,2261751,30,1,N,5.05951E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,16
1056840005,1056840005,105684,UNIT,SS22 434999,BLUE/18,QUANTITY,SS22 434999 BLUE\18,,6,132,6,,81273,2261768,30,1,N,5.05951E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,18
1056850001,1056850001,105685,UNIT,SS22 436107,Purple/10,QUANTITY,SS22 436107 PURPLE\10,,6,132,6,,81273,2262222,30,1,N,2262222,122,,,,,1,,,,,COLOUR,Purple,SIZE ,10
1056850002,1056850002,105685,UNIT,SS22 436107,Purple/12,QUANTITY,SS22 436107 PURPLE\12,,6,132,6,,81273,2262239,30,1,N,2262239,122,,,,,1,,,,,COLOUR,Purple,SIZE ,12
1056850003,1056850003,105685,UNIT,SS22 436107,Purple/14,QUANTITY,SS22 436107 PURPLE\14,,6,132,6,,81273,2262246,30,1,N,2262246,122,,,,,1,,,,,COLOUR,Purple,SIZE ,14
1056850004,1056850004,105685,UNIT,SS22 436107,Purple/16,QUANTITY,SS22 436107 PURPLE\16,,6,132,6,,81273,2262253,30,1,N,2262253,122,,,,,1,,,,,COLOUR,Purple,SIZE ,16
1056850005,1056850005,105685,UNIT,SS22 436107,Purple/18,QUANTITY,SS22 436107 PURPLE\18,,6,132,6,,81273,2262260,30,1,N,2262260,122,,,,,1,,,,,COLOUR,Purple,SIZE ,18
1056860001,1056860001,105686,UNIT,SS22 10201022,BLUE/L,QUANTITY,SS22 10201022 BLUE\L,,6,139,2,,81307,2210421,30,1,N,2210421,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,L
1056860002,1056860002,105686,UNIT,SS22 10201022,BLUE/XL,QUANTITY,SS22 10201022 BLUE\XL,,6,139,2,,81307,2210438,30,1,N,2210438,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,XL
1056870001,1056870001,105687,UNIT,SS22 10260312,Navy/XS,QUANTITY,SS22 10260312 NAVY\XS,,6,139,4,,81307,2219134,30,1,N,2219134,122,,,,,1,,,,,COLOUR,Navy,SIZE ,XS
1056870002,1056870002,105687,UNIT,SS22 10260312,Navy/S,QUANTITY,SS22 10260312 NAVY\S,,6,139,4,,81307,2219141,30,1,N,2219141,122,,,,,1,,,,,COLOUR,Navy,SIZE ,S
1056870003,1056870003,105687,UNIT,SS22 10260312,Navy/M,QUANTITY,SS22 10260312 NAVY\M,,6,139,4,,81307,2219158,30,1,N,2219158,122,,,,,1,,,,,COLOUR,Navy,SIZE ,M
1056870004,1056870004,105687,UNIT,SS22 10260312,Navy/L,QUANTITY,SS22 10260312 NAVY\L,,6,139,4,,81307,2219165,30,1,N,2219165,122,,,,,1,,,,,COLOUR,Navy,SIZE ,L
1056870005,1056870005,105687,UNIT,SS22 10260312,Navy/XL,QUANTITY,SS22 10260312 NAVY\XL,,6,139,4,,81307,2219172,30,1,N,2219172,122,,,,,1,,,,,COLOUR,Navy,SIZE ,XL
1056880001,1056880001,105688,UNIT,SS22 W1010789A,Ltgreen/18,QUANTITY,SS22 W1010789A LTGREEN\18,,6,141,2,,81326,2253497,30,1,N,2253497,122,,,,,1,,,,,COLOUR,Ltgreen,SIZE ,18
1056890001,1056890001,105689,UNIT,SS22 W1010830A,Lilac/18,QUANTITY,SS22 W1010830A LILAC\18,,6,141,2,,81326,2253541,30,1,N,2253541,122,,,,,1,,,,,COLOUR,Lilac,SIZE ,18
1056900001,1056900001,105690,UNIT,SS22 W8010645A,BLStripe/18,QUANTITY,SS22 W8010645A BLSTRIPE\18,,6,141,4,,81326,2253596,30,1,N,2253596,122,,,,,1,,,,,COLOUR,BLStripe,SIZE ,18
1056910001,1056910001,105691,UNIT,SS22 W8011026A,Navy/18,QUANTITY,SS22 W8011026A NAVY\18,,6,141,4,,81326,2253848,30,1,N,2253848,122,,,,,1,,,,,COLOUR,Navy,SIZE ,18
1056920001,1056920001,105692,UNIT,SS22 WS311434A,Multi/18,QUANTITY,SS22 WS311434A MULTI\18,,6,141,6,,81326,2252452,30,1,N,2252452,122,,,,,1,,,,,COLOUR,Multi,SIZE ,18
1056930001,1056930001,105693,UNIT,SS22 W7010567A,Ltgreen/18,QUANTITY,SS22 W7010567A LTGREEN\18,,6,141,6,,81326,2253442,30,1,N,2253442,122,,,,,1,,,,,COLOUR,Ltgreen,SIZE ,18
1056940001,1056940001,105694,UNIT,SS22 W7110290A,BLUE/10,QUANTITY,SS22 W7110290A BLUE\10,,6,141,6,,81326,2253701,30,1,N,5.05785E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,10
1056940002,1056940002,105694,UNIT,SS22 W7110290A,BLUE/12,QUANTITY,SS22 W7110290A BLUE\12,,6,141,6,,81326,2253718,30,1,N,5.05785E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,12
1056940003,1056940003,105694,UNIT,SS22 W7110290A,BLUE/14,QUANTITY,SS22 W7110290A BLUE\14,,6,141,6,,81326,2253725,30,1,N,5.05785E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,14
1056940004,1056940004,105694,UNIT,SS22 W7110290A,BLUE/16,QUANTITY,SS22 W7110290A BLUE\16,,6,141,6,,81326,2253732,30,1,N,5.05785E+12,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,16
1056940005,1056940005,105694,UNIT,SS22 W7110290A,BLUE/18,QUANTITY,SS22 W7110290A BLUE\18,,6,141,6,,81326,2253749,30,1,N,2253749,122,,,,,1,,,,,COLOUR,BLUE,SIZE ,18
1056950001,1056950001,105695,UNIT,SS22 WF310158A,Pink/S4,QUANTITY,SS22 WF310158A PINK\S4,,6,141,8,,81326,2252285,30,1,N,2252285,122,,,,,1,,,,,COLOUR,Pink,SIZE ,S4
1056950002,1056950002,105695,UNIT,SS22 WF310158A,Pink/S5,QUANTITY,SS22 WF310158A PINK\S5,,6,141,8,,81326,2252292,30,1,N,2252292,122,,,,,1,,,,,COLOUR,Pink,SIZE ,S5
1056950003,1056950003,105695,UNIT,SS22 WF310158A,Pink/S6,QUANTITY,SS22 WF310158A PINK\S6,,6,141,8,,81326,2252308,30,1,N,5.05785E+12,122,,,,,1,,,,,COLOUR,Pink,SIZE ,S6
1056960001,1056960001,105696,UNIT,SS22 WF31055A,Coral/O/S,QUANTITY,SS22 WF31055A CORAL\O/S,,6,141,8,,81326,2252513,30,1,N,2252513,122,,,,,1,,,,,COLOUR,Coral,SIZE ,O/S
1056970001,1056970001,105697,UNIT,SS22 WF110173A,White/S4,QUANTITY,SS22 WF110173A WHITE\S4,,6,141,8,,81326,2252728,30,1,N,5.05785E+12,122,,,,,1,,,,,COLOUR,White,SIZE ,S4
